긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부)
202105123,53000,서부사업소,,,04,배수지관,202108040407,202108041619,202108041650,202108042020,D=80*15mm 분기점 및 인입선 보호통교체 수선,S,서구,서구 비산동 754-11,0307,0350,487,20219008942,서구 통학로50길 24-1 (비산동) / 754-11번지,U,지하누수,01,공도,,01,자체,01,주간,07,80,02,닥타일관,0201,이형관,01,노후,1,누수,03,연부,5,1/7,5,216,11,"56,246","47,393",1,"2,252,370",N
201606481,53000,서부사업소,,,,,201611210058,201611210934,201611211100,201611211200,터파기 확인결과 - 미누수,S,서구,서구 비산동 760-17,0307,0350,810,20169014343,서구 통학로50길 5-6 (비산동) / 760-17번지,U,지하누수,,,,01,자체,01,주간,,,,,,,,,2,미누수,,,,,,,,,,,"174,470",N
201403845,53000,서부사업소,,,04,배수지관,201407240095,201407241006,201407241030,201407241500,D=40*15mm분기점수선,S,서구,서구 비산동 760-2,0307,0350,504,20149008815,서구 통학로52길 2 (비산동) / 760-2번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,02,부식,1,누수,01,소켓,,,4,204,0,979,874,0,"233,110",N
201802491,53000,서부사업소,,,,,201803140025,201803140919,201803140940,201803141100,터파기 결과 미누수,S,서구,서구 비산동 760-9,0307,0350,333,20189004098,서구 통학로50길 5-7 (비산동) / 760-9번지,U,지하누수,,,,01,자체,01,주간,,,,,,,,,2,미누수,,,,,,,,0,0,0,"251,290",N
201902284,53000,서부사업소,,,04,배수지관,201904120098,201904121138,201904121300,201904121600,D=40*15mm 분기점 누수 수선,S,서구,서구 비산동 763-3,0307,0340,276,20199004255,서구 통학로49길 2-14 (비산동) / 763-3번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,7,1/4,5,102,0,612,"1,092",,"397,700",N
201806392,53000,서부사업소,,,04,배수지관,201810240016,201810240907,201810240930,201810241100,D=40mm 접합부 누수 수선,S,서구,서구 비산동 764,0307,0350,930,20189011620,서구 통학로50길 5 (비산동) / 764번지,U,지하누수,01,공도,,02,용역,,,05,40,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,7,1/4,5,297,1,"9,908","6,072",0,"505,640",N
201502292,53000,서부사업소,,,04,배수지관,201505010181,201505011256,201505011300,201505011800,DTC D=80mm 직관부 수선,S,서구,서구 비산동 770-2,0307,0350,246,20159006062,서구 북비산로59길 27-1 (비산동) / 770-2번지,U,지하누수,01,공도,,02,용역,,,07,80,02,닥타일관,0101,직관,02,부식,1,누수,04,직관,20,1/200,4,120,1,"1,440","2,184",0,"1,080,720",N
201502307,53000,서부사업소,,,04,배수지관,201505190015,201505190911,201505190930,201505191330,DTC D=80*15mm 분기점 수선,S,서구,서구 비산동 771-1,0307,0350,275,20159006082,서구 통학로48길 29-20 (비산동) / 771-1번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,6,1/10,4,138,0,464,612,0,"428,550",N
202104161,53000,서부사업소,,,05,급수관,202106170481,202106171618,202106171645,202106171950,D=15mm 보호통 교체 수선,S,서구,서구 비산동 77-17,0314,0500,369,20219007286,서구 달서로34길 11 (비산동) / 77-17번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,3,1/3,5,168,0,"1,331","1,441",,"740,880",
201806400,53000,서부사업소,,,04,배수지관,201810250079,201810250944,201810251030,201810251200,D=80mm 직관부 누수 수선(클램프 누수 수선),S,서구,서구 비산동 772-1,0307,0350,937,20189011628,서구 북비산로59안길 13-49 (비산동) / 772-1번지,U,지하누수,02,사유지,,01,자체,01,주간,07,80,02,닥타일관,0101,직관,01,노후,1,누수,03,연부,8,1/50,5,298,2,"10,871","6,639",0,"685,080",N
201606009,53000,서부사업소,,,04,배수지관,201610310009,201610310857,201610310940,201610311110,80×15mm 분기점 수선,S,서구,서구 비산동 772-10,0307,0350,752,20169013265,서구 북비산로59안길 13-55 (비산동) / 772-10번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,3,1/3,4,305,0,"3,587","2,140",0,"463,940",N
201801803,53000,서부사업소,,,05,급수관,201802210140,201802211028,201802211050,201802211400,D=15mm 직관부 누수 수선,S,서구,서구 비산동 772-10,0307,0350,258,20189002876,서구 북비산로59안길 13-55 (비산동) / 772-10번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0101,직관,01,노후,1,누수,01,소켓,4,1/5,5,52,0,250,874,0,"284,470",N
202103881,53000,서부사업소,,,04,배수지관,202105100378,202105101501,202105101530,202105101850,DTC D=80×13㎜ 분기점수선,S,서구,서구 비산동 772-10,0307,0350,244,20219006621,서구 북비산로59안길 13-55 (비산동) / 772-10번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,3,1/3,5,130,0,"1,030","1,441",0,"916,100",
202102139,53000,서부사업소,,,04,배수지관,202103240240,202103241303,202103241400,202103241830,D=80*15mm 분기점 누수수선,S,서구,서구 비산동 772-12,0307,0350,71,20219003530,서구 북비산로59안길 13-53 (비산동) / 772-12번지,U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,3,1/3,5,83,1,"2,948","6,465",0,"672,680",
201701573,53000,서부사업소,,,05,급수관,201703080037,201703080936,201703081000,201703081300,D80*15 분기점 누수 수선,S,서구,서구 비산동 772-17,0307,0350,166,20179003690,서구 북비산로59안길 13-47 (비산동) / 772-17번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,3,1/3,4,67,0,788,"2,140",0,"673,320",N
202203566,53000,서부사업소,SS00201,생활용수,04,배수지관,202205160361,202205161700,202205161730,202205161930,D=80*15mm 구분기점폐쇄,S,서구,서구 비산동 772-23,0307,0350,338,20229005735,서구 북비산로59안길 13-5 (비산동) / 772-23번지,U,지하누수,01,공도,,02,용역,,,07,80,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,5,136,,0,0,,"546,370",
9901521,53000,서부사업소,,,05,급수관,,20020402000000,,,제수변교체,S,서구,서구 비산동 773-8,0307,0360,,20025300001521,지하누수,U,지하누수,,,,,,,,09,150,99,,9999,,01,노후,1,누수,,,8,1/50,,0,2,"5,078","20,148",,,
201701567,53000,서부사업소,,,05,급수관,201703060028,201703060916,201703061400,201703061700,D=40×15mm 구분기점 폐쇄,S,서구,서구 비산동 774-11,0307,0350,160,20179003683,서구 북비산로61길 19-11 (비산동) / 774-11번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,07,아연도강관,0101,직관,99,기타,1,누수,04,직관,2,1/2,4,65,1,"2,324","6,508",0,"755,760",N
201502301,53000,서부사업소,,,05,급수관,201505070014,201505070857,201505070900,201505071300,STS D=15mm 직관부 수선,S,서구,서구 비산동 774-16,0307,0350,256,20159006071,서구 북비산로61길 19-10 (비산동) / 774-16번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,4,1/5,4,126,1,"1,784","2,577",0,"406,070",N
201601912,53000,서부사업소,,,05,급수관,201603250025,201603250910,201603251000,201603251300,D=15mm 계량기 보호통 교체,S,서구,서구 비산동 774-16,0307,0350,241,20169004111,서구 북비산로61길 19-10 (비산동) / 774-16번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0602,연결부,01,노후,1,누수,01,소켓,7,1/4,5,84,0,504,"1,092",,"404,800",N
201606008,53000,서부사업소,,,05,급수관,201610310007,201610310855,201610310930,201610311100,15mm 직관부 수선,S,서구,서구 비산동 774-16,0307,0350,751,20169013264,서구 북비산로61길 19-10 (비산동) / 774-16번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,14,접합부이완,1,누수,01,소켓,4,1/5,4,305,0,"1,318",786,,"297,350",N
201601909,53000,서부사업소,,,04,배수지관,201603250024,201603250909,201603251400,201603251700,D=80mm 제수변 스핀들 수선,S,서구,서구 비산동 774-4,0307,0350,240,20169004108,서구 북비산로61길 19-3 (비산동) / 774-4번지,U,지하누수,01,공도,,01,자체,01,주간,07,80,09,변류,0401,본체,11,볼트이완,1,누수,03,연부,20,1/200,4,84,0,685,"1,485",,"284,140",N
201601916,53000,서부사업소,,,04,배수지관,201603220461,201603221647,201603221700,201603222000,PFP D=40mm 접합부 수선,S,서구,서구 비산동 776-14,0307,0350,233,20169004117,서구 북비산로59길 26-34 (비산동) / 776-14번지,U,지하누수,01,공도,,01,자체,01,주간,05,40,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,5,1/7,4,81,1,"1,380","3,101",,"408,400",N
202000340,53000,서부사업소,,,05,급수관,202001170088,202001171026,202001171100,202001171300, D=32mm 보호통 교체 수선,S,서구,서구 비산동 77-8 (19-2),0314,0500,900,20209000886,"서구 달서로34길 8-1, (19-2) (비산동) / 77-8번지",U,지하누수,02,사유지,,01,자체,02,야간,04,32,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,5,1/7,5,17,0,171,"1,835",,"819,690",N
201704360,53000,서부사업소,,,04,배수지관,201708140009,201708140856,201708141000,201708141400,D50×15분기점 수선,S,서구,서구 비산동 77-8 (19-2),0314,0500,535,20179009279,"서구 달서로34길 8-1, (19-2) (비산동) / 77-8번지",U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,04,직관,9,1/100,4,226,1,"4,339","3,494",0,"590,550",N
202104174,53000,서부사업소,,,04,배수지관,202106080028,202106080918,202106081000,202106081420,D=50mm PFP접합부 수선,S,서구,서구 비산동 77-8 (19-2),0314,0500,336,20219007300,"서구 달서로34길 8-1, (19-2) (비산동) / 77-8번지",U,지하누수,01,공도,,01,자체,01,주간,06,50,05,PFP관,0101,직관,01,노후,1,누수,04,직관,5,1/7,5,159,13,"48,730","55,779",0,"459,990",N
201502317,53000,서부사업소,,,04,배수지관,201505260102,201505260940,201505261000,201505261400,D=80*15mm분기점수선,S,서구,서구 비산동 778-20,0307,0350,289,20159006093,서구 통학로46길 27-39 (비산동) / 778-20번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,3,1/3,4,145,0,"1,705","2,140",0,"1,425,700",N
201606468,53000,서부사업소,,,04,배수지관,201611090291,201611091629,201611091640,201611091830,150×15mm 분기점수선,S,서구,서구 비산동 779-8,0307,0350,782,20169014325,서구 통학로46길 33-1 (비산동) / 779-8번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,3,1/3,4,314,0,"3,693","2,140",0,"1,092,460",N
9905046,53000,서부사업소,,,05,급수관,,20040528000000,,,EPS직관부(D40)연결부수선,S,서구,서구 비산동 780-11,0313,0480,,20045300005046,평리1동780-11,U,지하누수,,,,,,,,05,40,08,,0201,,02,부식,1,누수,,,2,1/2,,149,2,"7,724","11,197",,,
202002308,53000,서부사업소,,,04,배수지관,202005220229,202005221400,202005221428,202005221649,D=50mm 엘보 수선,S,서구,서구 비산동 78-14,0314,0500,243,20209004673,서구 달서로32길 7-16 (비산동) / 78-14번지,U,지하누수,01,공도,,02,용역,,,06,50,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,5,1/7,5,143,1,"3,501","4,455",0,"543,270",N
201804053,53000,서부사업소,,,04,배수지관,201805300190,201805301108,201805301200,201805301400,D=50*20mm 분기점 누수 수선,S,서구,서구 비산동 78-16,0314,0500,547,20189007039,서구 달서로32길 7-10 (비산동) / 78-16번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,7,1/4,5,150,0,900,"1,092",0,"541,490",N
201803108,53000,서부사업소,,,04,배수지관,201804020046,201804020924,201804021000,201804021400,D=50*15mm 분기점 누수 수선,S,서구,서구 비산동 78-18,0314,0500,396,20189005385,서구 달서로32길 7-6 (비산동) / 78-18번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,7,1/4,5,92,0,552,"1,092",,"459,580",N
202003899,53000,서부사업소,,,05,급수관,202008240168,202008241029,202008241314,202008241700,D=15mm 접합부 누수수선,S,서구,서구 비산동 782-43,0307,0350,545,20209007467,서구 북비산로61길 13-2 (비산동) / 782-43번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,5,237,0,796,612,0,"1,081,760",N
201806398,53000,서부사업소,,,04,배수지관,201810220014,201810220854,201810221000,201810221200,D=40*15mm 분기점 누수 수선,S,서구,서구 비산동 782-48,0307,0350,918,20189011626,서구 북비산로61길 13-3 (비산동) / 782-48번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,05,PFP관,0201,이형관,01,노후,1,누수,02,반도,7,1/4,5,295,0,"2,903","1,791",,"542,880",N
202203567,53000,서부사업소,SS00201,생활용수,05,급수관,202205180322,202205181716,202205181750,202205181950,D=15mm 인입선수선,S,서구,서구 비산동 782-49,0307,0340,343,20229005736,서구 북비산로61길 13-5 (비산동) / 782-49번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,5,1/7,5,138,0,464,612,,"635,520",
202005558,53000,서부사업소,,,04,배수지관,202011190393,202011191654,202011191721,202011191901,D=80*15mm 분기점 누수수선,S,서구,서구 비산동 785-11,0307,0350,832,20209010390,서구 통학로48길 18 (비산동) / 785-11번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,5,324,0,"1,788","1,005",0,"1,217,330",N
201801782,53000,서부사업소,,,04,배수지관,201802050328,201802051129,201802051140,201802051400,D=40*25mm 분기점 누수 수선,S,서구,서구 비산동 786-20,0307,0350,185,20189002852,서구 북비산로59길 25-15 (비산동) / 786-20번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,06,스텐레스관,0101,직관,01,노후,1,누수,01,소켓,6,1/10,5,36,0,216,"1,092",0,"368,450",N
201500542,53000,서부사업소,,,04,배수지관,201501060267,201501061333,201501061400,201501061800,PFP관 D=50*15mm분기점수선,S,서구,서구 비산동 790-117,0307,0350,13,20159001402,서구 통학로48길 14-1 (비산동) / 790-117번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,05,PFP관,0201,이형관,02,부식,1,누수,01,소켓,2,1/2,4,5,0,54,"1,966",0,"322,850",N
201501842,53000,서부사업소,,,05,급수관,201504080022,201504080908,201504080930,201504081530,DTC D=100*40mm 분기점 및 인입선부 수선,S,서구,서구 비산동 79-3,0314,0500,199,20159004921,서구 달서로32길 10 (비산동) / 79-3번지,U,지하누수,01,공도,,02,용역,,,05,40,09,변류,0402,접합부,02,부식,1,누수,01,소켓,6,1/10,4,97,0,"1,141","2,140",0,"1,080,120",N
201700372,53000,서부사업소,,,05,급수관,201701090113,201701091048,201701091200,201701091400,15mm 계량기통 교체수선,S,서구,서구 비산동 797-11,0307,0340,18,20179001130,서구 북비산로51길 14-30 (비산동) / 797-11번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,4,1/5,4,9,1,127,"2,577",,"529,720",N
202001781,53000,서부사업소,,,04,배수지관,202004020233,202004020932,202004020950,202004021142,D=25*15mm 분기점 수선,S,서구,서구 비산동 797-11,0307,0340,105,20209003687,서구 북비산로51길 14-30 (비산동) / 797-11번지,U,지하누수,01,공도,,02,용역,,,01,15,07,아연도강관,0201,이형관,01,노후,1,누수,01,소켓,5,1/7,5,93,0,312,612,0,"664,080",N
201901740,53000,서부사업소,,,04,배수지관,201903290058,201903290954,201903291100,201903291400,D=80*20mm 분기점 누수 수선,S,서구,서구 비산동 797-20,0307,0340,239,20199003220,서구 북비산로51길 14-4 (비산동) / 797-20번지,U,지하누수,01,공도,,02,용역,,,02,20,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,6,1/10,4,88,0,824,"1,704",0,"292,910",N
202202813,53000,서부사업소,SS00201,생활용수,04,배수지관,202204180181,202204181115,202204181200,202204181400,D=80mm 직관부 보수용클램프 설치수선,S,서구,서구 비산동 800-12,0307,0340,201,20229004476,서구 통학로 237-5 (비산동) / 800-12번지,U,지하누수,01,공도,,01,자체,01,주간,07,80,02,닥타일관,0101,직관,01,노후,1,누수,04,직관,5,1/7,5,108,16,"41,083","69,233",0,"1,226,840",
202104164,53000,서부사업소,,,,,202106140376,202106141705,202106141745,202106142100,STS D=40×13㎜ 굴착확인 미누수,S,서구,서구 비산동 80-16,0314,0500,355,20219007289,서구 달서로34길 14-7 (비산동) / 80-16번지,U,지하누수,,,,02,용역,,,,,,,,,,,2,미누수,,,,,,,,0,0,0,"637,110",N
201806402,53000,서부사업소,,,05,급수관,201810190023,201810190911,201810190930,201810191030,D=15mm 보호통 교체 수선,S,서구,서구 비산동 801-7,0307,0340,914,20189011630,서구 북비산로53길 9-10 (비산동) / 801-7번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,7,1/4,5,296,0,"1,776","1,092",0,"551,230",N
201800954,53000,서부사업소,,,,,201801250051,201801250917,201801250930,201801251100,터파기 결과 미누수,S,서구,서구 비산동 802-29,0307,0340,87,20189001580,서구 통학로49길 13-3 (비산동) / 802-29번지,U,지하누수,,,,01,자체,01,주간,,,,,,,,,2,미누수,,,,,,,,,,,"107,410",N
201901792,53000,서부사업소,,,04,배수지관,201903290220,201903291251,201903291330,201903291630,D=80*15mm 분기점 누수 수선,S,서구,서구 비산동 802-5,0307,0340,243,20199003301,서구 통학로49길 18-2 (비산동) / 802-5번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,4,88,0,444,917,0,"879,280",N
202102843,53000,서부사업소,,,04,배수지관,202104260166,202104261020,202104261050,202104261500,D=40*15mm 분기점 수선.,S,서구,서구 비산동 803-20,0304,0340,187,20219004725,서구 통학로49길 2-5 (비산동) / 803-20번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,5,1/7,5,116,0,640,"1,005",0,"902,940",N
201905675,53000,서부사업소,,,04,배수지관,201911120172,201911121322,201911121500,201911121800,D=80*15mm 분기점 누수 수선,S,서구,서구 비산동 803-24,0307,0340,733,20199010785,서구 통학로49길 4-2 (비산동) / 803-24번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,5,316,0,"1,744","1,005",0,"912,480",N
201902283,53000,서부사업소,,,04,배수지관,201904120097,201904121137,201904121300,201904121600,D=15mm 직관부 누수 수선,S,서구,서구 비산동 804-3,0307,0340,275,20199004254,서구 통학로49길 6-9 (비산동) / 804-3번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0101,직관,02,부식,1,누수,04,직관,4,1/5,5,102,1,"1,616","2,883",,"425,800",N
202003935,53000,서부사업소,,,04,배수지관,202008260017,202008260901,202008261219,202008261700,D=80*15mm 분기점 누수수선,S,서구,서구 비산동 804-9,0307,0340,559,20209007507,서구 북비산로53길 16 (비산동) / 804-9번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,5,239,0,"1,319","1,005",0,"2,414,460",N
201605997,53000,서부사업소,,,05,급수관,201610260109,201610261044,201610261100,201610261300,D15mm 통밑누수수선(통교체),S,서구,서구 비산동 807-2,0307,0340,737,20169013246,서구 북비산로53길 21 (비산동) / 807-2번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,3,1/3,4,300,0,"2,160","1,310",,"416,360",N
202204079,53000,서부사업소,SS00201,생활용수,05,급수관,202206200116,202206201023,202206201100,202206201300,D=15mm 보호통 교체,S,서구,서구 비산동 807-5,0307,0340,451,20229006563,서구 북비산로53길 17-1 (비산동) / 807-5번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,5,1/7,5,171,0,575,612,,"1,028,550",
201502298,53000,서부사업소,,,05,급수관,201505060462,201505061412,201505061430,201505061730,STS D=15mm 직관부 수선,S,서구,서구 비산동 81-1,0314,0500,253,20159006068,서구 달서로34길 13-4 (비산동) / 81-1번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,6,1/10,4,125,0,870,"1,267",0,"600,790",N
201901737,53000,서부사업소,,,04,배수지관,201903270080,201903270956,201903271300,201903271600,D=80*15mm 분기점 누수 수선,S,서구,서구 비산동 8-11,0308,0380,231,20199003217,서구 달서로40길 29-9 (비산동) / 8-11번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,4,86,0,433,917,0,"728,960",N
202001784,53000,서부사업소,,,04,배수지관,202004220033,202004220918,202004220959,202004221136,D=80*15mm 분기점 수선,S,서구,서구 비산동 8-11,0308,0380,157,20209003693,서구 달서로40길 29-9 (비산동) / 8-11번지,U,지하누수,01,공도,,01,자체,02,야간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,5,1/7,5,113,0,624,"1,005",0,"379,780",N
201604243,53000,서부사업소,,,05,급수관,201607270048,201607270929,,201607280901,D50*15 분기점 누수수선,S,서구,서구 비산동 81-20,0314,0500,518,20169009359,서구 달서로32길 13-9 (비산동) / 81-20번지,U,지하누수,01,공도,,02,용역,,,01,15,99,기타,9901,기타,02,부식,1,누수,04,직관,2,1/2,4,209,1,"7,474","6,508",0,"326,940",N
